medium,ploidy,replicate,exp_folder,Position_n,run_number,Cell_ID,mKate_stain_index,mNeon_inside_cell_stain_index,mNeon_inside_mtNet_stain_index
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_150nM,Position_45,6,2,4.101931864501052,4.38813125757607,0.8785726550269288
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_150nM,Position_46,6,1,3.3599766132039246,2.8174215986919973,0.6642819233652243
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_150nM,Position_46,6,2,3.5305081914680114,3.439934562777787,0.9461320752754601
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_150nM,Position_47,6,1,7.381570901728859,2.6181965510586425,0.3583489496570168
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_150nM,Position_48,6,1,2.6596528895931972,3.05111919134441,0.8948466844807756
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_150nM,Position_48,6,2,2.8056665846232676,3.19740669603989,0.8811236713794602
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_150nM,Position_49,6,2,2.8347356518351496,2.723584155427397,0.6701858916723733
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_150nM,Position_49,6,4,2.857134313079589,2.6342118582129257,0.5760580565451539
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_150nM,Position_50,6,1,3.096569745386043,2.2082650227434013,0.7011070385642957
SCD,Diploids,2020-04-30_Diploid_SCD_3,2020-04-30_ASY15_SCD_150nM,Position_50,6,2,3.065447106458078,2.928558908733169,0.7697457320354691
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_1,6,2,4.231786604665469,3.189585737761005,0.7493956676101553
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_1,6,3,,,
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_2,6,2,4.233611493474251,3.3841511938612485,0.8406159350352874
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_2,6,3,4.813623779551705,3.304804519856615,0.6256857507995996
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_3,6,1,4.835918352393729,4.370366751742881,0.9728659414044769
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_4,6,1,3.7742147594465494,3.2764727155263613,0.7048300156489036
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_4,6,3,3.610291183324092,4.297628097099999,1.0524564523239355
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_5,6,1,4.156246265892722,3.107338770455189,0.7657831908579797
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_5,6,3,3.7493272490489447,,
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_6,6,2,4.797793936106989,4.065300770792728,0.9062413430119545
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_6,6,3,4.327586550713811,2.930013498908658,0.5909448536420729
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_7,6,1,3.9992915579997876,3.9742037102462535,0.9628284633511083
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_7,6,2,4.3487655249792825,,
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_8,6,2,5.055152889938014,3.5418018417709938,0.7071598592421633
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_8,6,3,5.217659106555465,3.94383830977523,0.9162367888619717
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_9,6,1,4.300041821667455,3.8880504133902454,0.7760835754854761
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_9,6,2,4.341676809836783,3.055952886551324,0.7397442615656789
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_10,6,1,4.704751450507477,3.6990371429907354,0.8073216398668221
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_10,6,2,4.135191119814518,2.9451072346289955,0.6111484507805369
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_11,6,1,3.8170791555727375,2.930037296747575,0.8041142226315593
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_11,6,4,4.081227192055452,3.593492444428393,0.8182933343611222
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_12,6,1,3.8089338149388903,3.171431384525524,0.7552011690198751
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_12,6,2,4.0491501007874895,3.1014796747943265,0.7152062308783408
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_13,6,1,4.741434500914445,4.444260938307116,1.0343130121509145
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_13,6,2,5.072785593256393,3.7978889508942153,0.9124863489780428
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_14,6,1,6.401246550351696,9.974651890868175,0.8892652532177819
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_14,6,2,4.017723544559725,2.820136492256366,0.6924340133405954
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_15,6,2,3.928659528994778,3.028550479930892,0.689782313764568
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_15,6,4,3.9665712302917635,3.3709362971242722,0.7507936021213432
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_16,6,2,4.844688145694814,3.1330628851239175,0.6057502821284965
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_16,6,3,4.594052407484406,4.282112304134874,0.8740301492574497
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_17,6,1,4.4952413419901704,3.4954207278230593,0.7884402590122046
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_17,6,2,4.669769040823504,3.7348179365660976,0.7401076382440034
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_18,6,1,4.396613063343888,3.741379306453541,0.8943880121990331
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_18,6,4,4.318270846835928,4.2094107106473295,0.9183224394691509
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_19,6,1,5.374546708135853,5.062406077654636,0.5747795420708245
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_19,6,2,4.7986295592463915,3.8718302519502927,0.9678048983321534
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_20,6,1,3.9334046804995744,3.4213113099767605,0.7956746708135083
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_20,6,2,4.480124912198694,3.7209415617442168,0.7766356076797856
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_21,6,1,3.7381671338458524,2.9632247684049475,0.7529218503965422
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_21,6,2,,,
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_22,6,1,4.057340889125662,3.4817251135653042,0.8742159664614466
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_22,6,3,4.287556197851491,,
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_23,6,1,4.828222268565769,3.7124074626084513,0.8180357283851053
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_23,6,2,5.420701296132998,4.757755316614229,0.6942705890572497
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_24,6,1,4.165974416068388,2.8131744282834896,0.494298491777736
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_24,6,2,4.055015664312591,3.2039078853921836,0.849442068307758
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_25,6,1,4.511996299130899,3.529786042772751,0.7731451668906827
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_25,6,2,5.973187911954492,4.1060603497320605,0.7981363530344482
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_26,6,2,4.149113655700236,3.4047883686293545,0.7522856798649696
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_26,6,3,4.552478219017938,,
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_27,6,2,4.21155052360066,4.265245407010353,1.093500384166493
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_27,6,3,3.8725910436064774,3.5294107232026137,0.7489536977296549
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_28,6,1,4.73826321983827,3.7835365695201992,0.7449530384900094
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_28,6,2,4.455396442952604,3.706545435400866,0.9094780678262472
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_29,6,2,4.1696271148143795,3.0649270860271036,0.6629148730133693
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_29,6,3,4.811917413523395,4.636307254803877,0.9294240472141285
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_30,6,2,3.9271243448213444,2.7933177005594865,0.744394037785033
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_30,6,3,4.217522498883109,4.487350867187905,1.0850472201652686
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_31,6,1,4.585085971459748,3.278668696122904,0.606909653718033
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_31,6,2,4.87164195492613,3.372269692295877,0.6232329143312166
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_32,6,1,4.300749784716227,4.107868624155109,1.0198838678764435
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_32,6,2,5.317049291113663,4.404718159285647,1.0330731537792084
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_33,6,1,4.402885863440154,3.17100842488596,0.663620751931659
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_33,6,2,4.768068797579453,3.399172953792782,0.7553552573609226
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_34,6,1,4.285343207643748,3.8213212696387067,0.8500641811405628
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_34,6,2,3.783817841259567,3.8802768502672547,1.0673179070148147
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_35,6,1,5.1441770273046,4.067464869386205,0.9152143915968232
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_35,6,2,4.951295915027714,3.8459823635833232,0.5956540383974926
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_36,6,1,4.361165087472389,3.37939284653646,0.8372950163792449
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_36,6,2,6.442078591259737,,
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_37,6,1,4.125911878752255,3.4424034713088316,0.6266284866755667
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_37,6,2,4.618754768528729,3.51596922043579,0.8318775232752704
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_38,6,1,3.6048646171913834,2.864143319315849,0.6897696620413222
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_38,6,2,4.629682243734032,4.924319080912304,0.8942309257958401
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_39,6,2,3.642306694491872,3.6357487373277886,0.9474686305352077
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_39,6,3,3.876801361158426,3.4361732710561537,0.8229288006386326
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_40,6,1,4.907177192055095,3.3396780471084027,0.7001173949389448
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_41,6,1,4.228997547928409,3.4477419307314014,1.0320067367075392
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_41,6,2,4.535238862290546,3.8841534469653287,0.9172972070231178
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_42,6,1,6.648288756000567,5.587793789704774,0.9823386937269425
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_42,6,2,5.150482083252014,3.5821827218424387,0.8599465843181322
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_43,6,1,4.136630716628803,3.542449653654623,0.7667665968962485
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_43,6,2,4.283421300750082,2.9482315989668386,0.6990670528478689
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_44,6,1,4.514279069534795,5.043756160672593,1.2915886563794778
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_44,6,2,3.974048521310014,3.4521851023148966,0.8518949152541329
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_45,6,1,4.689666218651737,3.056671408618046,0.6237844845118422
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_45,6,2,4.930502223141252,2.894175942567195,0.5673858619537689
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_46,6,1,3.800475969388938,2.8582284133116516,0.7345691189828755
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_46,6,2,3.9287958271087464,2.945285323115051,0.6740381682729596
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_47,6,1,4.119788317977831,2.6540743083579925,0.6119156598412233
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_47,6,2,3.948021013854996,2.9557221563212592,0.6396381095077648
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_48,6,1,4.416368969022588,4.843819490763682,1.097538184748435
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_48,6,2,3.9672798509710043,3.302413186595491,0.690480071199639
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_49,6,1,3.9574085849411595,3.6221660995627363,0.8994359844402368
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_49,6,2,4.009410340174431,5.162197586514497,1.5605899531916652
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_50,6,1,4.248093392465309,4.64274448079633,1.162835529167261
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_0nM_SCD,Position_50,6,2,4.3212773658074966,3.294451064399715,0.7264231502886094
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_1,6,1,3.761328437345847,3.3821477221766996,0.7991852374726975
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_1,6,2,4.343596374460666,3.897173235741881,0.5573411533943533
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_2,6,1,4.364182504111298,4.30857300535044,0.978112103598984
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_2,6,2,4.58311516051573,3.722296613372961,0.912202151277264
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_3,6,2,4.29816459122753,3.609725887712781,0.9378567334916983
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_3,6,3,4.969824206022613,5.138210084005843,1.1371069549578825
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_4,6,1,3.5734230708012547,3.379482492727137,0.7973807028123635
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_4,6,2,4.479901103119511,5.180775795989903,0.5767817281697449
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_5,6,2,4.152989766879591,3.106742483686921,0.7723685509165754
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_5,6,4,4.272075871286638,3.4299905285537466,0.856758842129128
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_6,6,1,3.7567267460877534,3.249482698828658,0.7246045111103375
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_6,6,2,4.2698900852604265,2.8749538816125915,0.6207003347034351
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_7,6,2,4.799882907320531,3.4083383086173824,0.8554337271556828
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_7,6,3,4.317826708034165,3.4814520243873415,0.6708639838483209
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_8,6,1,4.475947393576367,3.088551514394032,0.5125922356137748
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_8,6,2,4.532389275655914,5.430429071127356,1.1634129528734856
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_9,6,1,3.8806614810621656,3.0913384374320247,0.754455377223409
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_9,6,2,4.314833847740732,4.619585294226089,1.164536952030741
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_10,6,1,4.647740320110323,4.214352312797216,0.7537419353377002
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_10,6,2,3.9135592936431602,2.612701862196968,0.4977000285500513
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_11,6,1,3.9985769345160147,2.962956309064181,0.7457482137813649
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_11,6,2,3.9239198913573694,3.10578869341313,0.663134005420293
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_12,6,1,4.179509786421378,3.2645157040602046,0.7240151466620416
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_12,6,2,4.44859432996256,5.189841177795077,1.0806169588228471
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_13,6,1,5.420391738352252,3.822859860014165,0.9506899165468413
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_14,6,2,4.344330681348798,4.561696015159164,1.0848351749751366
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_14,6,3,3.879382937247316,2.9176303029703554,0.6535077278343431
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_15,6,2,4.914410322840039,5.083151744520609,1.245465989966121
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_15,6,4,4.3287295155327525,4.217337764339984,1.1308966994629337
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_16,6,2,4.411621337456366,3.6696388248320657,1.0063367819708895
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_16,6,4,4.539795390684284,4.131720911854482,0.8143388941568512
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_17,6,2,4.8242186505323845,3.4780302707484494,0.7706820453722086
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_17,6,4,,,
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_18,6,2,4.48178937733255,3.381522996009675,0.7688667802608576
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_18,6,4,4.935175275982951,2.9425918521495964,0.5434411583206997
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_19,6,1,4.213734659785984,3.342591407967704,0.7318663334154434
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_19,6,2,5.256365647977184,3.7468849746524593,0.7709108181488584
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_20,6,2,4.373573223868479,3.4277571686138035,0.8295966019118484
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_20,6,3,4.974738586841762,5.1517180061896575,1.2347307623267731
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_21,6,1,4.073981759383762,2.638988251414787,0.5479636578526215
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_21,6,2,4.614508037094769,2.566887464259398,0.3993595944675985
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_22,6,2,3.967077293175412,3.2270297860629724,0.8376654010859553
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_22,6,4,4.5817816511694005,,
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_23,6,2,4.291658628663597,3.409843928710555,0.6974196397213246
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_23,6,4,4.393068502202519,3.7957337966907962,1.1005042096688844
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_24,6,2,4.531658191469364,3.314639693167108,0.7336381715277167
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_24,6,4,4.668162133458775,3.316461236618796,0.8894185290668102
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_25,6,1,5.2842101075001,4.595662673689286,0.9867786834643026
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_25,6,2,4.728152848027745,3.812201640657661,0.9202130468633823
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_26,6,1,3.8545939203085084,3.211424011533364,0.6625334631644297
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_26,6,2,4.1412296064964105,3.190136518917885,0.7967144793957005
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_27,6,1,3.9203288145839283,3.416182723355376,0.865757382715759
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_27,6,2,6.14589830292032,3.2351939212355987,0.6231953443735097
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_28,6,1,4.382275741394053,2.808493670147001,0.5480623658860801
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_28,6,2,4.672495697664257,4.538950191258988,1.011717567015937
SCD,Haploids,2020-05-04_SCD_Haploid_1,2020-05-04_ASY13-1_15nM_SCD,Position_29,6,1,3.9938596496126726,3.1959913518551017,0.7861282297184982
